customer_id,age,gender,joined_through_referral,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,feedback,region_category,membership_category,medium_of_operation,preferred_offer_types,internet_option,complaint_status,churn_risk_score
fffe43004900440035003100370037003600,62,Female,Yes,6,5.892367945,199.000402,0,679.37,No,Yes,Too many ads,City,Silver Membership,Desktop,Gift Vouchers/Coupons,Mobile_Data,Solved,4
fffe43004900440032003200340038003400,52,Male,No,11,11.21605991,204.5734342,2.828427125,750.85,Yes,No,Poor Customer Service,Town,Silver Membership,Smartphone,Credit/Debit Card Offers,Fiber_Optic,Solved,3
fffe43004900440033003800360035003400,63,Male,Yes,21,14.73499237,305.1712962,4.242640687,743.97,No,Yes,Products always in Stock,Town,Silver Membership,Desktop,Credit/Debit Card Offers,Wi-Fi,Not Applicable,2
fffe4300490044003300390034003100,44,Male,No,17,0,178.999581,3.31662479,708.15,No,Yes,Poor Website,Unknown,Gold Membership,Desktop,Credit/Debit Card Offers,Wi-Fi,Unsolved,3
fffe43004900440032003900360037003600,28,Female,Yes,14,5.76020833,112.3068119,3.605551275,760.31,No,Yes,Reasonable Price,Village,Platinum Membership,Desktop,Without Offers,Fiber_Optic,Not Applicable,1
fffe43004900440033003100340030003200,61,Female,Yes,9,5.781003373,190.6546616,3.605551275,525.54,Yes,No,Poor Product Quality,Unknown,No Membership,Desktop,Credit/Debit Card Offers,Wi-Fi,Not Applicable,5
fffe43004900440036003200320032003300,37,Female,Yes,10,7.01925922,198.0295433,5.291502622,617.3,Yes,No,Poor Customer Service,Town,Basic Membership,Unknown,Gift Vouchers/Coupons,Mobile_Data,No Information Available,5
fffe43004900440034003300300033003600,25,Male,Yes,16,22.40468701,223.3299577,4.582575695,699.69,Yes,No,Poor Customer Service,City,Silver Membership,Both,Without Offers,Wi-Fi,Not Applicable,4
fffe43004900440033003400380032003500,27,Male,Yes,17,18.93832094,119.4765667,0,636.88,No,Yes,Poor Website,Unknown,Gold Membership,Desktop,Credit/Debit Card Offers,Wi-Fi,Not Applicable,4
fffe43004900440034003900360033003000,52,Male,Yes,9,5.681549085,60.47164625,4.358898944,643.7,No,Yes,Poor Customer Service,Village,Basic Membership,Smartphone,Without Offers,Mobile_Data,Solved in Follow-up,4
fffe43004900440031003600340031003800,30,Male,No,13,18.23321146,110.5692543,0,667.39,No,Yes,Poor Product Quality,City,Basic Membership,Desktop,Without Offers,Wi-Fi,Not Applicable,4
fffe43004900440034003800320033003500,13,Male,No,7,19.54942454,124.2950522,3.16227766,559.67,Yes,Yes,Poor Customer Service,City,Gold Membership,Desktop,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,5
fffe4300490044003100360033003300,30,Female,No,8,7.318469785,101.6969518,0,613.01,Yes,No,No reason specified,Village,No Membership,Unknown,Credit/Debit Card Offers,Mobile_Data,Unsolved,5
fffe43004900440034003700300030003700,20,Female,Yes,14,14.00678407,195.8260963,5,551.29,Yes,No,Poor Customer Service,Town,No Membership,Smartphone,Credit/Debit Card Offers,Wi-Fi,No Information Available,5
fffe43004900440032003400390033003600,19,Female,Yes,12,25.01479562,81.75762961,4.582575695,797.82,No,Yes,No reason specified,Town,Silver Membership,Unknown,Without Offers,Fiber_Optic,Solved in Follow-up,3
fffe43004900440034003400390036003300,59,Female,Yes,20,5.815496539,42.57616704,4.898979486,623.1,Yes,No,Poor Product Quality,City,No Membership,Smartphone,Without Offers,Fiber_Optic,Not Applicable,5
fffe43004900440031003400350033003200,20,Female,No,19,8.525256594,218.051416,4,694,Yes,No,No reason specified,Village,Basic Membership,Desktop,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,5
fffe43004900440036003100320036003800,47,Female,Yes,13,6.140846847,100.3245733,5.291502622,791.37,Yes,No,Poor Product Quality,Village,Platinum Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,Solved in Follow-up,3
fffe43004900440035003300300030003900,28,Male,Yes,13,6.62495283,219.1366469,4.123105626,770.11,No,Yes,Poor Website,Town,Silver Membership,Unknown,Without Offers,Mobile_Data,Not Applicable,3
fffe43004900440035003800330032003900,28,Male,No,20,18.98420396,156.7195584,4.69041576,577.05,No,Yes,Poor Customer Service,City,No Membership,Desktop,Without Offers,Wi-Fi,Not Applicable,5
fffe43004900440031003400350034003000,43,Female,Yes,14,6.149796745,155.6834288,4.582575695,735.12,No,Yes,Too many ads,Town,Silver Membership,Smartphone,Without Offers,Mobile_Data,Not Applicable,3
fffe43004900440035003600380034003800,16,Male,Yes,10,14.93151031,83.84575123,4.795831523,783.68,Yes,No,No reason specified,Village,Silver Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,Not Applicable,3
fffe43004900440032003100390034003900,36,Male,Yes,8,5.8403767,193.1730054,3.605551275,729.26,Yes,No,Too many ads,Village,Platinum Membership,Smartphone,Without Offers,Fiber_Optic,Not Applicable,3
fffe43004900440031003300310039003300,28,Female,No,21,5.873670062,181.1685955,4,611.7,No,Yes,Poor Customer Service,Town,Silver Membership,Smartphone,Without Offers,Wi-Fi,Unsolved,4
fffe43004900440035003900380039003800,14,Male,Yes,12,5.677147171,202.958986,3.16227766,601.21,No,Yes,No reason specified,City,No Membership,Smartphone,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,5
fffe430049004400330032003200,50,Female,No,13,6.006662967,194.0893351,0,600.94,Yes,No,No reason specified,City,No Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,Unsolved,5
fffe43004900440033003900350032003800,40,Male,Yes,17,34.15172805,189.6941486,5.291502622,780.48,Yes,No,Too many ads,Town,Platinum Membership,Smartphone,Gift Vouchers/Coupons,Fiber_Optic,Unsolved,3
fffe43004900440032003600330032003300,28,Male,No,14,18.8637218,132.6642001,3.16227766,1066.45,No,Yes,Poor Product Quality,Town,Premium Membership,Desktop,Without Offers,Wi-Fi,Not Applicable,3
fffe43004900440031003200350034003000,10,Male,No,15,32.3066174,94.82736947,4.69041576,749.85,Yes,No,Poor Product Quality,City,Platinum Membership,Smartphone,Gift Vouchers/Coupons,Wi-Fi,No Information Available,3
fffe4300490044003900300030003000,52,Male,Yes,12,24.57091777,87.12376255,5.385164807,721.36,No,Yes,Poor Website,Unknown,Silver Membership,Both,Credit/Debit Card Offers,Mobile_Data,Not Applicable,3
fffe43004900440031003700310035003500,26,Female,Yes,12,0,163.8527082,0,677.03,No,Yes,Poor Website,Town,No Membership,Desktop,Gift Vouchers/Coupons,Mobile_Data,Not Applicable,5
fffe4300490044003500380031003700,11,Female,No,25,7.138627319,120.5701456,2.828427125,626.25,No,Yes,Poor Website,Village,Basic Membership,Desktop,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,4
fffe43004900440033003000320030003800,24,Female,No,14,19.47562579,303.7651889,0,797.63,Yes,Yes,User Friendly Website,Town,Premium Membership,Smartphone,Without Offers,Wi-Fi,Solved in Follow-up,1
fffe43004900440033003000310037003500,33,Male,No,-1,5.686826883,118.6239436,2.645751311,708.74,Yes,No,User Friendly Website,Town,Gold Membership,Unknown,Gift Vouchers/Coupons,Mobile_Data,Not Applicable,2
fffe43004900440031003400300034003700,59,Female,No,10,14.3777606,201.7803013,5.196152423,566.98,Yes,Yes,No reason specified,City,No Membership,Smartphone,Without Offers,Mobile_Data,Not Applicable,5
fffe43004900440034003800350038003000,35,Female,Yes,19,22.07645805,257.0479722,4,774.5,Yes,No,Reasonable Price,Unknown,Gold Membership,Smartphone,Gift Vouchers/Coupons,Wi-Fi,Unsolved,1
fffe43004900440033003100390038003800,17,Female,No,17,20.69154417,211.6870095,4.358898944,635.93,No,Yes,Poor Product Quality,Village,Silver Membership,Desktop,Gift Vouchers/Coupons,Mobile_Data,Not Applicable,4
fffe43004900440035003700380033003400,63,Male,Yes,18,25.17895947,213.1118486,5.099019514,658.41,No,Yes,Too many ads,Town,Basic Membership,Desktop,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,4
fffe43004900440032003300390034003000,54,Male,No,18,5.604462508,201.6084076,5.196152423,688.91,Yes,No,Too many ads,Town,Basic Membership,Desktop,Credit/Debit Card Offers,Wi-Fi,No Information Available,5
fffe43004900440033003600390035003700,10,Female,Yes,7,28.22711462,154.1183636,4,727.1,Yes,Yes,User Friendly Website,Village,Platinum Membership,Both,Credit/Debit Card Offers,Mobile_Data,No Information Available,2
fffe43004900440036003100330033003000,50,Male,Yes,21,5.741950888,152.7049443,5.385164807,718.96,Yes,No,Poor Website,Unknown,Basic Membership,Desktop,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,4
fffe430049004400330033003600,61,Male,No,10,12.69054766,220.6879471,4,1223.54,No,Yes,No reason specified,Village,Premium Membership,Smartphone,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,3
fffe4300490044003700370034003800,39,Female,Yes,5,18.856829,38.6459571,4.123105626,625.04,No,Yes,Too many ads,Village,Basic Membership,Desktop,Without Offers,Fiber_Optic,Solved,5
fffe43004900440032003900380038003900,25,Male,No,5,18.5787513,34.44793172,3.741657387,1019.83,Yes,No,Poor Product Quality,Town,No Membership,Desktop,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,5
fffe43004900440034003400380033003300,41,Male,No,10,20.0511845,40.49604919,2.828427125,703.14,Yes,No,Poor Website,City,Platinum Membership,Unknown,Gift Vouchers/Coupons,Mobile_Data,Unsolved,3
fffe43004900440031003200380034003900,39,Male,No,19,8.379140767,198.6161877,4,713.97,No,Yes,Poor Website,City,Silver Membership,Desktop,Without Offers,Wi-Fi,Not Applicable,4
fffe43004900440034003800390032003700,35,Male,Yes,10,10.85587399,213.064333,5.196152423,365,No,Yes,Too many ads,Unknown,Basic Membership,Desktop,Without Offers,Wi-Fi,Not Applicable,5
fffe4300490044003900390031003700,14,Female,No,25,5.75847202,200.5489217,4.69041576,676.41,No,Yes,Poor Website,Village,Basic Membership,Smartphone,Without Offers,Fiber_Optic,Not Applicable,4
fffe4300490044003200380031003400,49,Female,Yes,20,16.53329973,100.6273323,0,710.71,No,Yes,No reason specified,Town,Gold Membership,Desktop,Without Offers,Mobile_Data,Not Applicable,3
fffe4300490044003400350035003400,32,Female,Yes,7,22.91767877,78.51477568,3.16227766,732.06,No,Yes,Poor Customer Service,Village,Premium Membership,Desktop,Without Offers,Mobile_Data,Not Applicable,3
fffe4300490044003900360035003000,56,Female,No,10,20.55602102,112.3958629,3.741657387,709.16,No,Yes,Quality Customer Care,City,Premium Membership,Smartphone,Without Offers,Fiber_Optic,Unsolved,2
fffe43004900440032003700330033003700,27,Male,No,12,19.65019084,269.3196614,3,838.95,No,Yes,Products always in Stock,Town,Premium Membership,Desktop,Without Offers,Mobile_Data,Not Applicable,1
fffe43004900440035003400310031003700,10,Female,Yes,15,0,94.70158394,3.605551275,568.05,No,Yes,Poor Product Quality,Town,No Membership,Unknown,Credit/Debit Card Offers,Mobile_Data,Unsolved,5
fffe43004900440035003800300033003000,52,Female,No,24,5.876223277,146.8264281,5.291502622,684.62,Yes,No,Too many ads,City,Gold Membership,Desktop,Without Offers,Fiber_Optic,Not Applicable,4
fffe43004900440032003300330033003300,28,Female,No,17,19.68273355,277.9716892,3.741657387,575.33,No,Yes,Quality Customer Care,Town,Premium Membership,Smartphone,Gift Vouchers/Coupons,Wi-Fi,Unsolved,1
fffe43004900440035003600300034003100,38,Female,No,14,12.641598,172.5336779,2.236067977,509.78,No,Yes,Poor Website,Unknown,No Membership,Desktop,Gift Vouchers/Coupons,Fiber_Optic,Solved,5
fffe430049004400320039003400,63,Male,No,24,7.13582511,217.3637044,3.16227766,647.4,No,Yes,Too many ads,Unknown,Basic Membership,Smartphone,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,5
fffe43004900440032003700340039003000,20,Female,Yes,16,5.892367945,32.14016179,0,611.2,Yes,No,Poor Website,City,Silver Membership,Unknown,Without Offers,Mobile_Data,Solved,4
fffe43004900440031003200380036003100,63,Male,Yes,12,0,162.6943146,0,639.8,Yes,Yes,Poor Website,City,No Membership,Smartphone,Without Offers,Wi-Fi,Not Applicable,5
fffe43004900440032003300300036003700,10,Male,Yes,4,0,142.6127624,3.872983346,680.96,Yes,No,No reason specified,City,Basic Membership,Smartphone,Gift Vouchers/Coupons,Mobile_Data,Not Applicable,5
fffe43004900440034003300340036003300,40,Male,Yes,16,10.17889974,123.48425,3.31662479,638.59,Yes,No,Poor Customer Service,Town,Basic Membership,Unknown,Without Offers,Mobile_Data,Not Applicable,5
fffe4300490044003200330034003300,32,Male,No,11,10.92016483,221.7938232,5.196152423,634.21,Yes,No,Poor Customer Service,City,Gold Membership,Desktop,Without Offers,Fiber_Optic,Not Applicable,4
fffe43004900440033003800360030003500,28,Female,Yes,9,23.92989762,173.376469,3,417.07,No,Yes,Poor Product Quality,Town,Basic Membership,Smartphone,Credit/Debit Card Offers,Fiber_Optic,Solved,5
fffe43004900440035003400330035003400,45,Female,Yes,16,14.7732867,81.16138244,4.898979486,213.99,Yes,No,No reason specified,City,Platinum Membership,Both,Credit/Debit Card Offers,Wi-Fi,Not Applicable,3
fffe43004900440031003600370031003400,63,Female,No,6,14.23832855,108.6358136,4.795831523,568.46,Yes,No,Poor Product Quality,Town,Basic Membership,Smartphone,Gift Vouchers/Coupons,Mobile_Data,Not Applicable,5
fffe43004900440031003200300030003000,52,Female,Yes,-1,5.685068161,183.0112018,4.358898944,712.49,No,Yes,Poor Product Quality,Town,Platinum Membership,Smartphone,Gift Vouchers/Coupons,Wi-Fi,Solved in Follow-up,3
fffe43004900440032003700390038003900,47,Male,No,-1,9.787747443,216.6000923,5.385164807,644.5,No,Yes,Poor Customer Service,Town,Gold Membership,Desktop,Without Offers,Wi-Fi,Not Applicable,4
fffe4300490044003900380037003500,12,Male,Yes,7,12.78905782,288.5127034,4.242640687,758.21,No,Yes,Reasonable Price,City,Platinum Membership,Unknown,Gift Vouchers/Coupons,Fiber_Optic,Solved,2
fffe43004900440033003400310032003500,24,Female,Yes,3,25.08485599,107.9917589,4.898979486,781.43,Yes,No,Poor Customer Service,Town,Gold Membership,Smartphone,Without Offers,Mobile_Data,Solved,3
fffe43004900440032003000310036003300,41,Female,Yes,17,33.82985049,105.6260858,3.605551275,525.96,No,Yes,Poor Website,Town,Basic Membership,Desktop,Credit/Debit Card Offers,Mobile_Data,Not Applicable,5
fffe4300490044003800360037003400,34,Male,No,-1,13.65137356,142.025033,3.31662479,1044.59,No,Yes,Poor Product Quality,Village,Gold Membership,Desktop,Without Offers,Fiber_Optic,Unsolved,4
fffe4300490044003300320033003000,49,Female,No,19,10.71914176,164.0872938,5.291502622,762.03,No,Yes,Poor Website,City,Silver Membership,Smartphone,Without Offers,Wi-Fi,Solved in Follow-up,3
fffe43004900440034003500370032003700,23,Female,Yes,19,6.486909896,212.5042588,2.645751311,597.41,No,Yes,Too many ads,City,No Membership,Unknown,Credit/Debit Card Offers,Wi-Fi,Solved in Follow-up,5
fffe43004900440031003000320036003600,58,Male,Yes,10,20.71183237,167.8933292,5.291502622,717.17,No,Yes,No reason specified,City,Premium Membership,Desktop,Gift Vouchers/Coupons,Mobile_Data,No Information Available,3
fffe43004900440032003700340035003200,16,Female,No,9,18.71844011,234.375596,0,843.73,Yes,Yes,User Friendly Website,City,Platinum Membership,Smartphone,Credit/Debit Card Offers,Mobile_Data,No Information Available,1
fffe43004900440031003400300039003900,24,Female,No,6,13.48332303,176.3416003,5.385164807,573.26,No,Yes,No reason specified,Town,No Membership,Desktop,Gift Vouchers/Coupons,Wi-Fi,Not Applicable,5
fffe43004900440035003000350032003600,45,Female,No,7,18.65180956,195.4161969,5.196152423,709.47,Yes,Yes,Poor Customer Service,Town,Basic Membership,Smartphone,Gift Vouchers/Coupons,Mobile_Data,Unsolved,4
fffe43004900440036003300370033003600,11,Female,No,13,17.61959137,215.4889092,0,714.1,Yes,No,Too many ads,City,Basic Membership,Smartphone,Gift Vouchers/Coupons,Mobile_Data,Solved,4
fffe4300490044003400370039003400,38,Female,Yes,11,29.7864063,144.933502,3.31662479,980.89,Yes,Yes,Poor Website,City,Gold Membership,Desktop,Without Offers,Wi-Fi,Not Applicable,4
fffe43004900440034003300320034003000,44,Female,Yes,10,6.45987616,135.6349512,2.449489743,586.43,No,Yes,Too many ads,City,Basic Membership,Smartphone,Gift Vouchers/Coupons,Mobile_Data,Solved,5
fffe43004900440033003600320035003600,51,Female,No,-1,17.11052308,269.8257401,2,705.66,No,Yes,User Friendly Website,Town,Gold Membership,Desktop,Gift Vouchers/Coupons,Wi-Fi,No Information Available,2
fffe43004900440033003900330038003800,29,Male,No,-1,13.01230187,160.0599575,3.464101615,780.26,Yes,No,Poor Customer Service,Unknown,Premium Membership,Smartphone,Credit/Debit Card Offers,Wi-Fi,No Information Available,3
fffe43004900440032003600360033003000,19,Male,Yes,7,11.47693339,163.712217,2.236067977,756.93,No,Yes,Poor Product Quality,Town,Gold Membership,Unknown,Credit/Debit Card Offers,Wi-Fi,Unsolved,3
fffe43004900440032003000360034003100,17,Female,No,16,5.948108943,298.1488387,1.414213562,753.89,Yes,No,Quality Customer Care,Town,Platinum Membership,Desktop,Gift Vouchers/Coupons,Mobile_Data,Unsolved,1
fffe43004900440034003100380033003000,22,Male,Yes,18,12.05114102,140.8716082,4,753.51,Yes,No,Poor Website,City,Premium Membership,Smartphone,Credit/Debit Card Offers,Mobile_Data,Not Applicable,3
fffe43004900440035003300390035003900,23,Female,Yes,15,5.648008499,305.454923,3.605551275,705,No,Yes,User Friendly Website,Town,Platinum Membership,Smartphone,Gift Vouchers/Coupons,Mobile_Data,Not Applicable,2
fffe43004900440032003100360032003300,23,Male,No,12,5.661271942,185.7551884,5,649.9,No,Yes,No reason specified,Town,Basic Membership,Smartphone,Credit/Debit Card Offers,Mobile_Data,Not Applicable,4
fffe43004900440032003400370030003300,31,Female,Yes,-1,33.89718257,81.44513491,3.464101615,763.94,No,Yes,Poor Customer Service,Town,Premium Membership,Desktop,Without Offers,Mobile_Data,Solved,3
fffe43004900440033003800320033003300,38,Female,Yes,14,9.476286192,202.3814468,4.582575695,699.8,Yes,No,No reason specified,City,No Membership,Desktop,Without Offers,Fiber_Optic,Not Applicable,5
fffe43004900440034003700370034003400,49,Male,No,18,10.99772704,183.895106,0,509.68,Yes,No,Poor Website,Unknown,Basic Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,Not Applicable,5
fffe43004900440035003200370039003500,36,Male,Yes,3,14.80945644,173.4691903,5.291502622,794.07,Yes,Yes,Poor Customer Service,City,Silver Membership,Smartphone,Gift Vouchers/Coupons,Wi-Fi,No Information Available,3
fffe43004900440036003200350032003700,36,Male,No,7,12.91278436,206.2113479,7.280109889,728.82,No,Yes,Poor Customer Service,Village,Silver Membership,Desktop,Without Offers,Mobile_Data,Not Applicable,3
fffe43004900440032003800340039003500,20,Male,No,16,11.49652121,45.06572977,2.828427125,731.9,Yes,No,Poor Website,City,Silver Membership,Desktop,Gift Vouchers/Coupons,Mobile_Data,Not Applicable,3
fffe43004900440031003900310035003500,43,Female,No,21,13.43354011,121.5831403,2.828427125,788.05,No,Yes,Poor Customer Service,Town,Gold Membership,Desktop,Credit/Debit Card Offers,Mobile_Data,Not Applicable,3
fffe43004900440035003100350038003900,55,Male,No,3,16.97704332,222.4430489,3,819.35,No,Yes,User Friendly Website,Village,Gold Membership,Desktop,Gift Vouchers/Coupons,Mobile_Data,Not Applicable,1
fffe43004900440032003900390032003500,32,Female,Yes,17,23.78192591,161.2786409,4.795831523,518.12,Yes,No,Poor Website,Village,No Membership,Smartphone,Gift Vouchers/Coupons,Wi-Fi,Unsolved,5
fffe43004900440034003300350037003300,34,Female,No,25,20.38725092,144.3242183,3.741657387,727.28,No,Yes,No reason specified,City,Gold Membership,Smartphone,Gift Vouchers/Coupons,Mobile_Data,Not Applicable,3
fffe4300490044003900390034003400,55,Male,No,13,16.01998752,190.9843973,2.828427125,754.48,Yes,Yes,Poor Customer Service,Town,Premium Membership,Unknown,Credit/Debit Card Offers,Fiber_Optic,Not Applicable,3
fffe4300490044003200330033003700,43,Female,No,25,8.207313811,138.2763899,4.358898944,779.62,Yes,No,Poor Product Quality,Village,Gold Membership,Desktop,Without Offers,Mobile_Data,No Information Available,3
fffe43004900440032003900370039003700,38,Male,No,14,10.9603832,171.9717419,3,722.61,No,Yes,Too many ads,Unknown,Silver Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,No Information Available,3
fffe43004900440035003000360038003300,41,Male,Yes,-1,28.99172296,131.4683992,4.582575695,1296.88,No,Yes,Too many ads,City,Gold Membership,Desktop,Without Offers,Mobile_Data,Solved in Follow-up,3
fffe43004900440034003700300037003500,20,Female,Yes,3,7.131619732,89.95093107,4,653.82,No,Yes,Too many ads,Town,No Membership,Unknown,Credit/Debit Card Offers,Mobile_Data,Solved in Follow-up,5
fffe43004900440033003000380032003400,55,Female,No,9,13.86109664,167.1928826,2.449489743,526.47,Yes,No,Poor Website,City,Basic Membership,Smartphone,Gift Vouchers/Coupons,Mobile_Data,Not Applicable,5
fffe43004900440036003100330038003800,18,Male,No,11,33.45384153,159.8515561,2.828427125,727.89,No,Yes,Too many ads,Unknown,Gold Membership,Desktop,Credit/Debit Card Offers,Wi-Fi,Solved,3
fffe43004900440036003200360039003200,62,Male,No,15,30.35321211,180.4207859,4.795831523,533.57,No,Yes,Poor Product Quality,Town,Basic Membership,Desktop,Gift Vouchers/Coupons,Fiber_Optic,Unsolved,5
fffe43004900440034003600390038003400,33,Female,No,-1,19.59157982,44.1966062,4.582575695,528.69,Yes,No,Poor Customer Service,Village,No Membership,Both,Gift Vouchers/Coupons,Fiber_Optic,No Information Available,5
fffe4300490044003400330031003200,37,Male,Yes,15,0,198.8324169,3.872983346,586.83,Yes,No,Poor Customer Service,Unknown,No Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,Not Applicable,5
fffe43004900440031003000320037003700,12,Male,No,-1,8.655634003,199.7979479,5,503.46,Yes,No,Poor Customer Service,Town,Basic Membership,Desktop,Without Offers,Mobile_Data,Not Applicable,5
fffe43004900440031003900310034003600,58,Female,Yes,14,27.2226009,48.2790845,2.449489743,658.04,Yes,No,Poor Product Quality,City,No Membership,Smartphone,Gift Vouchers/Coupons,Wi-Fi,Not Applicable,4
fffe4300490044003300380032003900,47,Female,Yes,17,6.824221567,75.52774325,2.828427125,505.24,No,Yes,Poor Website,Village,Basic Membership,Desktop,Without Offers,Wi-Fi,Unsolved,5
fffe43004900440033003000300031003200,56,Male,Yes,16,12.5952372,144.7624606,5.385164807,773.65,Yes,No,Poor Product Quality,City,Gold Membership,Smartphone,Without Offers,Fiber_Optic,Solved,3
fffe4300490044003400340033003100,57,Female,Yes,21,16.59728894,138.582719,3,700.07,Yes,No,Poor Product Quality,Town,Silver Membership,Desktop,Gift Vouchers/Coupons,Fiber_Optic,Unsolved,4
fffe43004900440032003600310030003400,29,Female,No,15,0,129.8606176,4.69041576,620.36,No,Yes,No reason specified,Town,Basic Membership,Both,Gift Vouchers/Coupons,Wi-Fi,Not Applicable,5
fffe43004900440034003900360037003000,41,Female,Yes,17,15.03495926,182.189352,6.244997998,681.75,Yes,No,Poor Customer Service,City,Basic Membership,Desktop,Gift Vouchers/Coupons,Wi-Fi,Not Applicable,5
fffe43004900440033003400330039003400,32,Female,Yes,11,5.509083408,194.734794,4.472135955,669.49,No,Yes,Too many ads,Town,Basic Membership,Unknown,Without Offers,Mobile_Data,Unsolved,5
fffe43004900440036003000300038003000,43,Male,No,14,11.24677732,158.7609524,1.414213562,1245.67,Yes,No,Reasonable Price,City,Premium Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,No Information Available,1
fffe43004900440031003000390030003500,40,Female,No,16,32.31044763,225.6420617,1.414213562,757.91,No,Yes,Reasonable Price,City,Gold Membership,Desktop,Gift Vouchers/Coupons,Wi-Fi,No Information Available,1
fffe43004900440036003300300034003500,39,Male,No,-1,21.65733132,211.9223915,4.242640687,961.17,No,Yes,Poor Customer Service,Town,Gold Membership,Both,Without Offers,Wi-Fi,Not Applicable,4
fffe43004900440035003000370036003300,35,Male,Yes,9,5.650663678,117.8337812,7.348469228,768.48,No,Yes,Poor Product Quality,City,Gold Membership,Unknown,Credit/Debit Card Offers,Wi-Fi,Solved in Follow-up,3
fffe43004900440032003800390031003100,58,Female,Yes,23,8.535221145,86.48566355,0,415.68,Yes,No,Reasonable Price,Unknown,Gold Membership,Smartphone,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,1
fffe43004900440032003700300036003200,58,Male,Yes,6,35.3473252,56.29245065,3.31662479,629.06,Yes,No,No reason specified,City,Basic Membership,Unknown,Gift Vouchers/Coupons,Mobile_Data,Solved in Follow-up,5
fffe43004900440034003400380033003100,62,Male,No,21,25.38345918,249.8528767,3.31662479,798.18,Yes,Yes,Products always in Stock,Town,Gold Membership,Smartphone,Credit/Debit Card Offers,Wi-Fi,Solved,1
fffe43004900440032003900370032003300,57,Male,Yes,13,15.6467249,179.4086397,2.828427125,628.1,Yes,Yes,Too many ads,Town,Silver Membership,Both,Gift Vouchers/Coupons,Fiber_Optic,Solved,4
fffe4300490044003200350032003200,46,Female,Yes,17,11.43459663,70.90359652,2.449489743,613.2,Yes,No,Too many ads,Town,Silver Membership,Unknown,Without Offers,Wi-Fi,Not Applicable,4
fffe43004900440032003000390037003000,57,Male,No,7,13.45622533,211.4686738,0,687.88,No,Yes,Too many ads,City,Basic Membership,Unknown,Gift Vouchers/Coupons,Wi-Fi,Solved in Follow-up,4
fffe4300490044003600340032003500,47,Male,Yes,11,22.68700068,150.1671402,3.741657387,791.1,No,Yes,No reason specified,City,Gold Membership,Smartphone,Credit/Debit Card Offers,Wi-Fi,Not Applicable,3
fffe4300490044003800380037003000,57,Female,No,14,19.37575805,64.1124013,4.69041576,706.51,Yes,No,Too many ads,Unknown,Silver Membership,Smartphone,Credit/Debit Card Offers,Mobile_Data,Not Applicable,4
fffe43004900440037003500,20,Female,No,14,10.65222981,173.5660681,0,282.61,No,Yes,Products always in Stock,Town,Platinum Membership,Desktop,Credit/Debit Card Offers,Wi-Fi,Unsolved,1
fffe4300490044003300310038003500,56,Male,No,18,12.27273401,216.2389882,3.872983346,746.69,Yes,No,Poor Customer Service,Town,Gold Membership,Desktop,Without Offers,Fiber_Optic,Not Applicable,3
fffe43004900440035003700350038003700,52,Male,No,11,8.346855695,97.55311374,4.582575695,236.63,No,Yes,No reason specified,Town,Premium Membership,Smartphone,Without Offers,Fiber_Optic,Solved in Follow-up,3
fffe43004900440034003900350037003600,42,Male,No,12,5.571355311,80.55544674,4.795831523,527.84,No,Yes,Poor Customer Service,Unknown,No Membership,Smartphone,Credit/Debit Card Offers,Wi-Fi,Not Applicable,5
fffe43004900440031003100300035003100,54,Male,Yes,19,6.646803743,201.2687507,0,680.43,No,Yes,Poor Website,Town,Silver Membership,Smartphone,Credit/Debit Card Offers,Mobile_Data,Unsolved,4
fffe43004900440032003100360034003100,29,Male,Yes,6,15.29575104,188.3454008,2.828427125,684.17,No,Yes,Poor Website,Town,Silver Membership,Desktop,Gift Vouchers/Coupons,Fiber_Optic,Not Applicable,4
fffe43004900440035003900370035003300,54,Female,Yes,12,8.319855768,70.36185046,0,687,No,Yes,Poor Product Quality,City,Basic Membership,Desktop,Credit/Debit Card Offers,Fiber_Optic,Not Applicable,5
fffe43004900440031003100380032003000,22,Male,Yes,21,14.858331,213.5867271,4.69041576,625.95,Yes,Yes,No reason specified,City,No Membership,Desktop,Gift Vouchers/Coupons,Mobile_Data,Solved in Follow-up,5
